Year,Month,Day,Hour,Po,P,U,Ff,Td,T
2016,1,21,23,764.8,765.4,90.0,3.0,8.4,10.0
2016,1,22,2,758.2,764.8,90.0,3.0,7.7,9.3
2016,1,22,5,763.4,764.0,93.0,3.0,7.8,8.9
2016,1,22,8,758.8,765.4,93.0,2.0,7.3,8.3
2016,1,22,11,765.7,766.4,93.0,7.0,7.1,8.2
2016,1,22,14,758.2,764.8,91.0,5.0,6.9,8.3
2016,1,22,17,765.3,766.0,92.0,4.0,6.4,7.7
2016,1,22,20,761.3,768.0,84.0,5.0,5.1,7.7
2016,1,22,23,769.2,769.9,75.0,7.0,2.9,7.1
2016,1,23,2,763.5,770.2,71.0,6.0,2.1,7.0
2016,1,23,5,770.1,770.8,69.0,9.0,1.3,6.6
2016,1,23,8,766.5,773.2,71.0,8.0,0.4,5.3
2016,1,23,11,773.7,774.4,81.0,7.0,1.9,4.9
2016,1,23,14,766.5,773.2,72.0,6.0,0.4,5.1
2016,1,23,17,771.9,772.6,74.0,3.0,0.8,5.1
2016,1,23,20,767.2,774.0,61.0,6.0,-1.6,5.5
2016,1,23,23,775.3,776.0,62.0,5.0,-2.2,4.6
2016,1,24,2,769.8,776.6,86.0,6.0,-0.5,1.7
2016,1,24,5,776.1,776.8,84.0,3.0,-0.9,1.6
2016,1,24,8,771.9,778.7,51.0,5.0,-6.5,2.8
2016,1,24,11,779.0,779.7,39.0,4.0,-8.8,3.9
2016,1,24,14,771.0,777.8,33.0,7.0,-10.2,4.7
2016,1,24,17,776.2,776.9,38.0,6.0,-8.6,4.8
2016,1,24,20,770.7,777.5,39.0,6.0,-8.5,4.2
2016,1,24,23,777.8,778.5,45.0,3.0,-7.1,4.0
2016,1,25,2,770.5,777.3,47.0,4.0,-7.1,3.1
2016,1,25,5,776.1,776.8,44.0,6.0,-8.6,2.7
2016,1,25,8,771.1,777.9,44.0,5.0,-8.6,2.4
2016,1,25,11,776.7,777.4,35.0,2.0,-8.6,6.0
2016,1,25,14,767.5,774.2,25.0,3.0,-9.4,9.6
2016,1,25,17,772.4,773.1,29.0,4.0,-7.4,9.7
2016,1,25,20,766.6,773.5,69.0,2.0,0.1,5.4
2016,1,25,23,772.8,773.5,73.0,2.0,-0.3,4.1
2016,1,26,2,766.3,773.0,62.0,3.0,-1.7,5.1
2016,1,26,5,771.7,772.4,48.0,2.0,-4.8,5.3
2016,1,26,8,765.4,772.2,54.0,1.0,-3.2,5.6
2016,1,26,11,772.2,772.9,39.0,4.0,-4.3,9.2
2016,1,26,14,764.3,771.0,47.0,5.0,-2.6,8.0
2016,1,26,17,770.1,770.8,90.0,3.0,3.1,4.6
2016,1,26,20,763.8,770.5,93.0,1.0,3.6,4.7
2016,1,26,23,770.3,771.0,94.0,2.0,4.2,5.1
2016,1,27,2,763.3,770.0,95.0,3.0,4.6,5.4
2016,1,27,5,768.4,769.1,95.0,1.0,4.9,5.7
2016,1,27,8,762.8,769.6,95.0,1.0,5.6,6.4
2016,1,27,11,768.2,768.9,93.0,2.0,7.0,8.0
2016,1,27,14,759.8,766.4,88.0,2.0,9.5,11.5
2016,1,27,17,765.7,766.3,89.0,2.0,9.1,10.9
2016,1,27,20,760.5,767.1,93.0,2.0,9.7,10.8
2016,1,27,23,766.4,767.0,94.0,2.0,10.0,11.0
2016,1,28,2,759.0,765.5,94.0,3.0,9.9,10.9
2016,1,28,5,763.9,764.5,95.0,4.0,9.9,10.7
2016,1,28,8,758.0,764.5,96.0,1.0,12.9,13.6
2016,1,28,11,764.2,764.8,96.0,0.0,14.6,15.3
2016,1,28,14,756.0,762.4,94.0,2.0,13.8,14.8
2016,1,28,17,761.9,762.5,94.0,2.0,14.3,15.3
2016,1,28,20,756.8,763.3,96.0,1.0,14.8,15.5
2016,1,28,23,762.9,763.5,96.0,2.0,14.7,15.4
2016,1,29,2,757.3,763.7,96.0,2.0,14.7,15.4
2016,1,29,5,762.1,762.7,95.0,2.0,14.6,15.4
2016,1,29,8,757.6,764.0,94.0,2.0,14.5,15.5
2016,1,29,11,764.2,764.8,85.0,2.0,15.4,18.0
2016,1,29,14,756.6,763.0,79.0,2.0,15.2,19.0
2016,1,29,17,762.3,762.9,81.0,2.0,15.5,18.9
2016,1,29,20,757.3,763.8,84.0,3.0,13.9,16.7
2016,1,29,23,764.2,764.8,85.0,3.0,12.9,15.5
2016,1,30,2,758.8,765.2,84.0,6.0,11.1,13.8
2016,1,30,5,764.3,764.9,85.0,3.0,10.5,13.0
2016,1,30,8,759.7,766.2,85.0,4.0,10.0,12.5
2016,1,30,11,766.9,767.5,75.0,6.0,10.2,14.6
2016,1,30,14,759.1,765.5,67.0,3.0,11.6,17.8
2016,1,30,17,764.0,764.6,72.0,3.0,11.7,16.8
2016,1,30,20,759.3,765.8,85.0,2.0,11.1,13.6
2016,1,30,23,766.0,766.6,75.0,4.0,10.1,14.5
2016,1,31,2,759.3,765.7,78.0,5.0,9.9,13.7
2016,1,31,5,764.7,765.3,80.0,2.0,10.0,13.4
2016,1,31,8,759.9,766.4,80.0,2.0,9.8,13.2
2016,1,31,11,766.3,766.9,82.0,2.0,10.9,14.0
2016,1,31,14,758.1,764.5,89.0,2.0,11.5,13.3
2016,1,31,17,763.2,763.8,91.0,3.0,11.6,13.1
2016,1,31,20,758.8,765.3,93.0,3.0,10.9,12.0
2016,1,31,23,766.0,766.6,93.0,7.0,10.0,11.1
2016,2,1,2,761.4,767.9,92.0,4.0,8.4,9.7
2016,2,1,5,766.8,767.5,92.0,5.0,7.3,8.6
2016,2,1,8,762.1,768.7,93.0,4.0,6.6,7.7
2016,2,1,11,769.1,769.8,91.0,4.0,7.2,8.6
2016,2,1,14,761.6,768.2,89.0,3.0,6.7,8.5
2016,2,1,17,767.5,768.2,83.0,5.0,5.7,8.5
2016,2,1,20,762.9,769.6,81.0,6.0,4.6,7.7
2016,2,1,23,769.8,770.5,76.0,5.0,3.0,7.0
2016,2,2,2,763.3,770.0,73.0,4.0,2.1,6.6
2016,2,2,5,769.1,769.8,74.0,5.0,1.9,6.2
2016,2,2,8,764.8,771.4,89.0,3.0,3.6,5.3
2016,2,2,11,770.8,771.5,71.0,4.0,2.3,7.3
2016,2,2,14,762.3,769.0,62.0,5.0,3.0,10.0
2016,2,2,17,767.5,768.1,63.0,4.0,3.0,9.7
2016,2,2,20,762.6,769.3,71.0,3.0,3.2,8.2
2016,2,2,23,769.4,770.1,75.0,2.0,3.2,7.4
2016,2,3,2,763.0,769.7,81.0,2.0,3.6,6.7
2016,2,3,5,768.2,768.9,79.0,3.0,3.1,6.5
2016,2,3,8,763.5,770.2,74.0,2.0,2.3,6.7
2016,2,3,11,769.5,770.2,69.0,2.0,3.5,8.9
2016,2,3,14,761.1,767.7,66.0,2.0,4.4,10.5
2016,2,3,17,766.7,767.3,64.0,3.0,4.0,10.6
2016,2,3,20,761.4,768.1,72.0,1.0,4.6,9.4
2016,2,3,23,768.0,768.6,82.0,1.0,6.5,9.5
2016,2,4,2,761.8,768.4,80.0,2.0,6.0,9.3
2016,2,4,5,767.2,767.9,81.0,2.0,6.0,9.1
2016,2,4,8,762.4,769.0,79.0,3.0,5.9,9.4
2016,2,4,11,767.9,768.5,62.0,3.0,7.0,14.2
2016,2,4,14,759.4,766.0,54.0,4.0,7.2,16.6
2016,2,4,17,764.8,765.4,57.0,3.0,6.4,14.9
2016,2,4,20,760.0,766.6,70.0,4.0,6.2,11.5
2016,2,4,23,766.9,767.5,74.0,2.0,5.8,10.3
2016,2,5,2,761.2,767.8,72.0,6.0,5.0,9.8
2016,2,5,5,766.8,767.5,75.0,3.0,4.3,8.5
2016,2,5,8,762.0,768.6,72.0,4.0,3.2,8.0
2016,2,5,11,767.5,768.1,50.0,5.0,2.6,12.8
2016,2,5,14,759.3,765.8,40.0,4.0,2.2,15.8
2016,2,5,17,764.5,765.1,44.0,6.0,3.2,15.4
2016,2,5,20,760.3,766.9,65.0,3.0,4.6,11.0
2016,2,5,23,768.7,769.3,64.0,5.0,3.8,10.4
2016,2,6,2,763.1,769.6,52.0,4.0,0.6,10.1
2016,2,6,5,768.8,769.5,49.0,4.0,-1.2,9.2
2016,2,6,8,763.9,770.5,50.0,3.0,-1.1,9.0
2016,2,6,11,770.5,771.1,26.0,7.0,-4.7,14.5
2016,2,6,14,762.8,769.3,24.0,6.0,-4.2,16.3
2016,2,6,17,768.3,768.9,23.0,8.0,-5.2,15.8
2016,2,6,20,763.8,770.4,37.0,4.0,-2.1,12.1
2016,2,6,23,771.5,772.2,41.0,5.0,-2.7,10.2
2016,2,7,2,765.0,771.6,45.0,3.0,-3.5,7.9
2016,2,7,5,770.0,770.7,66.0,2.0,-1.2,4.6
2016,2,7,8,765.5,772.2,77.0,2.0,0.2,3.9
2016,2,7,11,771.4,772.0,27.0,3.0,-5.5,13.0
2016,2,7,14,763.2,769.7,16.0,4.0,-8.5,17.5
2016,2,7,17,768.1,768.7,18.0,2.0,-6.4,18.3
2016,2,7,20,762.7,769.3,73.0,3.0,3.5,8.1
2016,2,7,23,769.0,769.7,81.0,2.0,2.8,5.9
2016,2,8,2,762.7,769.3,89.0,3.0,2.7,4.4
2016,2,8,5,768.0,768.7,90.0,3.0,2.0,3.5
2016,2,8,8,763.3,769.9,91.0,2.0,2.7,4.1
2016,2,8,11,769.4,770.0,24.0,2.0,-2.5,18.4
2016,2,8,14,760.8,767.3,16.0,2.0,-5.6,21.1
2016,2,8,17,765.6,766.2,18.0,3.0,-4.9,20.1
2016,2,8,20,760.2,766.9,74.0,2.0,5.2,9.7
2016,2,8,23,766.6,767.3,87.0,2.0,4.5,6.6
2016,2,9,2,760.5,767.0,92.0,2.0,4.2,5.4
2016,2,9,5,765.7,766.4,94.0,2.0,3.6,4.5
2016,2,9,8,761.1,767.8,95.0,2.0,4.1,4.9
2016,2,9,11,767.3,767.9,33.0,1.0,1.9,18.5
2016,2,9,14,758.6,765.1,38.0,3.0,6.6,21.6
2016,2,9,17,763.3,763.9,42.0,2.0,8.5,22.0
2016,2,9,20,757.8,764.4,85.0,2.0,10.6,13.1
2016,2,9,23,764.1,764.7,91.0,2.0,9.9,11.4
2016,2,10,2,757.7,764.1,89.0,1.0,9.9,11.7
2016,2,10,5,762.7,763.3,91.0,2.0,9.7,11.2
2016,2,10,8,757.6,764.1,92.0,2.0,10.8,12.1
2016,2,10,11,764.1,764.7,61.0,2.0,10.7,18.4
2016,2,10,14,756.0,762.4,65.0,3.0,11.7,18.4
2016,2,10,17,760.9,761.5,83.0,2.0,14.2,17.2
2016,2,10,20,755.5,761.9,89.0,3.0,14.3,16.2
2016,2,10,23,761.5,762.1,93.0,1.0,14.3,15.5
2016,2,11,2,755.5,761.9,93.0,1.0,14.0,15.2
2016,2,11,5,760.4,761.0,94.0,1.0,14.2,15.2
2016,2,11,8,755.6,762.0,93.0,1.0,14.5,15.7
2016,2,11,11,761.8,762.4,90.0,0.0,16.1,17.8
2016,2,11,14,754.1,760.5,80.0,2.0,16.9,20.5
2016,2,11,17,758.8,759.4,76.0,3.0,17.3,21.8
2016,2,11,20,753.6,760.0,91.0,0.0,16.7,18.2
2016,2,11,23,751.1,760.4,93.2,-0.4,16.8,17.9
2016,2,12,2,754.0,760.3,89.0,1.0,17.1,19.0
2016,2,12,5,759.3,759.9,90.0,2.0,16.9,18.6
2016,2,12,8,754.4,760.8,91.0,2.0,17.3,18.8
2016,2,12,11,760.3,760.9,83.0,4.0,18.4,21.5
2016,2,12,14,751.9,758.1,65.0,6.0,18.4,25.5
2016,2,12,17,756.5,757.1,76.0,7.0,19.0,23.5
2016,2,12,20,751.3,757.6,87.0,4.0,19.2,21.5
2016,2,12,23,758.3,758.9,90.0,3.0,19.3,21.1
2016,2,13,2,752.5,758.8,91.0,2.0,19.4,21.0
2016,2,13,5,757.9,758.5,91.0,2.0,19.4,21.0
2016,2,13,8,753.4,759.7,91.0,3.0,19.6,21.2
2016,2,13,11,759.6,760.2,84.0,3.0,19.8,22.7
2016,2,13,14,751.3,757.6,65.0,8.0,18.8,25.9
2016,2,13,17,756.4,757.0,73.0,4.0,19.6,24.8
2016,2,13,20,752.3,758.5,85.0,3.0,19.4,22.1
2016,2,13,23,758.8,759.4,89.0,2.0,19.8,21.7
2016,2,14,2,752.7,758.9,91.0,1.0,19.6,21.2
2016,2,14,5,758.4,759.0,92.0,1.0,19.6,21.0
2016,2,14,8,755.2,761.5,80.0,7.0,13.7,17.2
2016,2,14,11,762.2,762.8,68.0,7.0,12.3,18.3
2016,2,14,14,755.9,762.2,61.0,7.0,11.1,18.8
2016,2,14,17,762.1,762.7,64.0,5.0,9.5,16.4
2016,2,14,20,758.8,765.2,65.0,5.0,7.5,14.0
2016,2,14,23,766.9,767.5,65.0,8.0,6.0,12.4
2016,2,15,2,762.2,768.7,62.0,9.0,3.3,10.3
2016,2,15,5,768.3,769.0,60.0,3.0,1.8,9.2
2016,2,15,8,764.3,770.9,57.0,7.0,0.9,9.0
2016,2,15,11,770.5,771.2,54.0,5.0,1.4,10.3
2016,2,15,14,763.0,769.6,54.0,3.0,2.1,11.1
2016,2,15,17,768.3,768.9,55.0,3.0,2.1,10.8
2016,2,15,20,763.6,770.2,57.0,5.0,1.6,9.8
2016,2,15,23,770.9,771.6,58.0,3.0,1.4,9.3
2016,2,16,2,764.8,771.4,49.0,5.0,-2.0,8.3
2016,2,16,5,769.8,770.5,56.0,4.0,-0.5,7.7
2016,2,16,8,764.6,771.3,60.0,3.0,0.7,8.0
2016,2,16,11,770.8,771.5,53.0,4.0,0.4,9.6
2016,2,16,14,762.8,769.4,48.0,3.0,0.0,10.6
2016,2,16,17,768.2,768.8,47.0,2.0,-0.4,10.4
2016,2,16,20,762.7,769.3,59.0,1.0,1.9,9.6
2016,2,16,23,769.8,770.5,61.0,2.0,2.5,9.7
2016,2,17,2,763.1,769.7,58.0,2.0,1.7,9.6
2016,2,17,5,767.7,768.4,58.0,2.0,1.3,9.2
2016,2,17,8,763.0,769.6,55.0,2.0,0.9,9.5
2016,2,17,11,769.7,770.3,47.0,3.0,1.0,12.0
2016,2,17,14,761.0,767.5,42.0,3.0,0.6,13.3
2016,2,17,17,766.6,767.2,52.0,2.0,2.7,12.3
2016,2,17,20,761.0,767.6,71.0,1.0,6.0,11.1
2016,2,17,23,768.4,769.0,79.0,1.0,7.2,10.7
2016,2,18,2,761.9,768.4,80.0,1.0,7.0,10.3
2016,2,18,5,767.1,767.7,85.0,1.0,7.5,9.9
2016,2,18,8,761.6,768.2,85.0,1.0,7.8,10.3
2016,2,18,11,767.6,768.2,55.0,1.0,5.5,14.5
2016,2,18,14,758.9,765.4,48.0,1.0,5.4,16.5
2016,2,18,17,764.2,764.8,61.0,2.0,7.2,14.7
2016,2,18,20,759.0,765.5,73.0,1.0,8.9,13.7
2016,2,18,23,766.1,766.7,87.0,1.0,10.5,12.7
2016,2,19,2,759.7,766.1,92.0,1.0,10.9,12.2
2016,2,19,5,765.4,766.0,92.0,1.0,10.7,12.0
2016,2,19,8,760.0,766.6,94.0,2.0,11.1,12.1
2016,2,19,11,766.5,767.1,94.0,2.0,11.7,12.7
2016,2,19,14,758.7,765.2,94.0,3.0,11.7,12.7
2016,2,19,17,764.1,764.7,93.0,4.0,11.2,12.3
2016,2,19,20,759.7,766.2,91.0,1.0,10.7,12.2
2016,2,19,23,767.5,768.1,89.0,3.0,10.5,12.3
2016,2,20,2,761.9,768.4,82.0,2.0,9.0,12.0
2016,2,20,5,767.6,768.2,59.0,3.0,4.9,12.7
2016,2,20,8,762.7,769.3,47.0,5.0,2.1,13.2
2016,2,20,11,769.3,769.9,33.0,3.0,1.4,17.9
2016,2,20,14,760.7,767.2,26.0,5.0,0.0,20.1
2016,2,20,17,766.0,766.6,27.0,3.0,0.4,20.0
2016,2,20,20,760.9,767.5,76.0,2.0,7.8,11.9
2016,2,20,23,767.7,768.3,85.0,3.0,7.3,9.7
2016,2,21,2,761.0,767.5,83.0,2.0,7.7,10.5
2016,2,21,5,765.8,766.4,67.0,2.0,5.9,11.9
2016,2,21,8,761.3,767.8,76.0,1.0,7.6,11.7
2016,2,21,11,767.4,768.0,47.0,3.0,4.5,15.8
2016,2,21,14,759.4,766.0,55.0,4.0,7.0,16.1
2016,2,21,17,764.9,765.5,65.0,3.0,8.1,14.6
2016,2,21,20,759.8,766.3,68.0,3.0,7.9,13.7
2016,2,21,23,766.3,766.9,73.0,2.0,8.6,13.4
2016,2,22,2,759.5,766.0,91.0,1.0,10.0,11.5
2016,2,22,5,764.5,765.1,94.0,2.0,10.7,11.7
2016,2,22,8,759.4,766.0,94.0,3.0,11.3,12.3
2016,2,22,11,766.4,767.0,93.0,3.0,12.1,13.3
2016,2,22,14,759.0,765.5,94.0,3.0,11.9,12.9
2016,2,22,17,764.5,765.1,92.0,3.0,11.9,13.2
2016,2,22,20,759.9,766.4,93.0,3.0,11.8,12.9
2016,2,22,23,767.1,767.7,93.0,3.0,11.2,12.3
2016,2,23,2,760.7,767.2,93.0,3.0,10.8,11.9
2016,2,23,5,766.0,766.6,89.0,3.0,9.9,11.7
2016,2,23,8,761.5,768.1,86.0,4.0,9.6,11.9
2016,2,23,11,768.1,768.7,79.0,3.0,9.8,13.4
2016,2,23,14,761.0,767.5,83.0,5.0,9.5,12.3
2016,2,23,17,767.2,767.8,79.0,5.0,8.7,12.3
2016,2,23,20,762.8,769.4,77.0,4.0,7.5,11.4
2016,2,23,23,770.2,770.8,73.0,3.0,6.7,11.4
2016,2,24,2,764.2,770.8,77.0,5.0,6.4,10.3
2016,2,24,5,770.0,770.7,78.0,4.0,6.2,9.9
2016,2,24,8,765.7,772.3,73.0,5.0,5.8,10.5
2016,2,24,11,772.6,773.2,69.0,3.0,6.8,12.4
2016,2,24,14,764.8,771.4,66.0,4.0,6.8,13.0
2016,2,24,17,770.8,771.4,69.0,3.0,6.8,12.4
2016,2,24,20,765.6,772.2,73.0,2.0,7.1,11.8
2016,2,24,23,772.8,773.4,73.0,2.0,6.6,11.3
2016,2,25,2,766.0,772.6,79.0,2.0,7.2,10.7
2016,2,25,5,771.5,772.2,79.0,3.0,7.1,10.6
2016,2,25,8,767.2,773.8,81.0,3.0,7.3,10.5
2016,2,25,11,773.6,774.3,80.0,4.0,7.9,11.3
2016,2,25,14,775.2,772.8,82.8,3.6,8.7,11.6
2016,2,25,17,771.0,771.6,88.0,3.0,9.3,11.3
2016,2,25,20,766.2,772.8,92.0,3.0,9.2,10.5
2016,2,25,23,772.8,773.5,92.0,1.0,9.2,10.5
2016,2,26,2,766.0,772.6,91.0,2.0,9.0,10.5
2016,2,26,5,771.3,772.0,92.0,2.0,9.1,10.4
2016,2,26,8,765.7,772.3,89.0,3.0,8.8,10.6
2016,2,26,11,772.2,772.8,84.0,3.0,9.1,11.8
2016,2,26,14,764.1,770.7,86.0,2.0,9.6,11.9
2016,2,26,17,769.6,770.2,91.0,1.0,10.2,11.7
2016,2,26,20,764.2,770.8,90.0,1.0,9.6,11.2
2016,2,26,23,771.0,771.6,88.0,2.0,9.3,11.3
2016,2,27,2,763.8,770.4,87.0,2.0,9.0,11.1
2016,2,27,5,768.8,769.4,90.0,2.0,8.7,10.3
2016,2,27,8,763.7,770.3,84.0,1.0,8.4,11.0
2016,2,27,11,770.2,770.8,72.0,2.0,8.8,13.8
2016,2,27,14,762.0,768.5,57.0,1.0,8.0,16.6
2016,2,27,17,766.9,767.5,59.0,2.0,9.1,17.2
2016,2,27,20,762.1,768.7,87.0,2.0,10.0,12.1
2016,2,27,23,768.6,769.3,93.0,1.0,8.6,9.7
2016,2,28,2,761.8,768.4,94.0,2.0,7.4,8.4
2016,2,28,5,767.3,768.0,95.0,1.0,6.9,7.7
2016,2,28,8,762.8,769.4,95.0,2.0,8.2,9.0
2016,2,28,11,768.9,769.5,55.0,2.0,9.1,18.3
2016,2,28,14,761.5,768.0,48.0,3.0,8.6,20.0
2016,2,28,17,766.9,767.5,48.0,2.0,8.3,19.7
2016,2,28,20,761.7,768.3,85.0,2.0,10.2,12.7
2016,2,28,23,768.4,769.0,92.0,2.0,8.5,9.8
2016,2,29,2,762.0,768.5,91.0,2.0,7.1,8.5
2016,2,29,5,767.5,768.2,93.0,3.0,6.7,7.8
2016,2,29,8,763.2,769.8,86.0,3.0,8.2,10.5
2016,2,29,11,769.8,770.4,31.0,5.0,3.9,21.8
2016,2,29,14,761.9,768.4,28.0,2.0,4.8,24.5
2016,2,29,17,766.6,767.2,30.0,3.0,6.3,25.1
2016,2,29,20,761.7,768.2,72.0,2.0,10.4,15.5
2016,2,29,23,768.7,769.3,79.0,3.0,9.2,12.8
2016,3,1,2,762.2,768.7,90.0,3.0,9.0,10.6
2016,3,1,5,767.7,768.4,92.0,2.0,7.9,9.2
2016,3,1,8,763.3,769.9,93.0,2.0,8.6,9.7
2016,3,1,11,769.1,769.7,52.0,2.0,9.4,19.6
2016,3,1,14,760.6,767.0,34.0,3.0,6.6,23.4
2016,3,1,17,765.2,765.8,34.0,2.0,6.1,22.8
2016,3,1,20,760.5,767.0,76.0,1.0,10.7,14.9
2016,3,1,23,767.7,768.3,84.0,1.0,10.4,13.1
2016,3,2,2,761.1,767.5,92.0,1.0,9.7,11.0
2016,3,2,5,767.0,767.6,93.0,2.0,8.5,9.6
2016,3,2,8,763.0,769.5,94.0,1.0,9.1,10.1
2016,3,2,11,769.0,769.6,53.0,2.0,9.4,19.2
2016,3,2,14,760.6,767.1,41.0,3.0,8.0,21.9
2016,3,2,17,765.3,765.9,38.0,3.0,6.9,21.9
2016,3,2,20,760.3,766.8,79.0,1.0,11.1,14.7
2016,3,2,23,766.9,767.5,90.0,2.0,10.0,11.6
2016,3,3,2,760.3,766.8,91.0,2.0,8.6,10.0
2016,3,3,5,765.9,766.5,94.0,2.0,8.3,9.3
2016,3,3,8,761.0,767.5,94.0,2.0,9.6,10.6
2016,3,3,11,766.9,767.5,59.0,2.0,12.8,21.2
2016,3,3,14,758.5,764.9,41.0,3.0,9.5,23.6
2016,3,3,17,763.0,763.6,39.0,3.0,8.5,23.3
2016,3,3,20,757.9,764.3,82.0,2.0,13.2,16.3
2016,3,3,23,764.3,764.9,91.0,2.0,12.8,14.3
2016,3,4,2,758.1,764.5,93.0,1.0,12.3,13.5
2016,3,4,5,762.7,763.3,93.0,2.0,11.9,13.1
2016,3,4,8,758.2,764.7,94.0,1.0,13.3,14.3
2016,3,4,11,764.2,764.8,68.0,1.0,14.2,20.3
2016,3,4,14,756.6,763.0,58.0,2.0,15.1,23.9
2016,3,4,17,761.4,762.0,57.0,2.0,14.6,23.7
2016,3,4,20,756.3,762.7,83.0,2.0,15.4,18.4
2016,3,4,23,763.0,763.6,91.0,2.0,15.0,16.5
2016,3,5,2,756.8,763.1,93.0,2.0,15.2,16.4
2016,3,5,5,761.8,762.4,93.0,1.0,15.2,16.4
2016,3,5,8,757.2,763.6,94.0,1.0,16.4,17.4
2016,3,5,11,763.2,763.8,72.0,1.0,17.3,22.6
2016,3,5,14,755.2,761.5,66.0,1.0,17.0,23.8
2016,3,5,17,760.2,760.8,66.0,3.0,16.8,23.6
2016,3,5,20,755.7,762.1,84.0,1.0,17.7,20.5
2016,3,5,23,762.6,763.2,92.0,2.0,16.6,18.0
2016,3,6,2,756.2,762.5,93.0,1.0,16.8,18.0
2016,3,6,5,761.3,761.9,94.0,1.0,16.3,17.3
2016,3,6,8,756.7,763.1,94.0,1.0,17.3,18.3
2016,3,6,11,762.8,763.4,69.0,1.0,17.8,23.9
2016,3,6,14,755.2,761.5,68.0,1.0,18.4,24.7
2016,3,6,17,759.1,759.7,59.0,1.0,17.0,25.7
2016,3,6,20,754.2,760.5,87.0,1.0,18.2,20.5
2016,3,6,23,760.9,761.5,91.0,1.0,16.9,18.4
2016,3,7,2,754.5,760.8,93.0,1.0,15.8,17.0
2016,3,7,5,759.9,760.5,94.0,1.0,14.8,15.8
2016,3,7,8,755.6,762.0,94.0,1.0,16.5,17.4
2016,3,7,11,761.8,762.4,76.0,4.0,17.5,22.0
2016,3,7,14,753.7,760.0,61.0,3.0,16.3,24.3
2016,3,7,17,758.8,759.4,76.0,6.0,17.1,21.6
2016,3,7,20,754.1,760.4,84.0,1.0,17.9,20.7
2016,3,7,23,760.3,760.9,84.0,2.0,17.5,20.3
2016,3,8,2,754.0,760.2,83.0,2.0,16.9,19.9
2016,3,8,5,758.9,759.5,86.0,2.0,17.1,19.5
2016,3,8,8,754.2,760.5,85.0,2.0,17.1,19.7
2016,3,8,11,759.7,760.3,76.0,3.0,17.6,22.1
2016,3,8,14,751.6,757.8,75.0,6.0,18.0,22.7
2016,3,8,17,755.8,756.4,76.0,5.0,18.5,23.0
2016,3,8,20,751.8,758.1,81.0,3.0,18.6,22.1
2016,3,8,23,758.1,758.7,82.0,2.0,18.6,21.9
2016,3,9,2,752.3,758.5,87.0,1.0,18.8,21.1
2016,3,9,5,757.3,757.9,90.0,1.0,18.8,20.5
2016,3,9,8,752.6,758.9,91.0,1.0,18.9,20.5
2016,3,9,11,759.2,759.8,93.0,1.0,19.7,20.9
2016,3,9,14,752.5,758.8,93.0,1.0,19.8,21.0
2016,3,9,17,757.9,758.5,93.0,3.0,16.0,17.2
2016,3,9,20,753.9,760.3,93.0,5.0,14.3,15.5
2016,3,9,23,760.9,761.5,92.0,8.0,12.4,13.7
2016,3,10,2,756.0,762.4,92.0,4.0,11.2,12.5
2016,3,10,5,762.7,763.3,91.0,3.0,9.2,10.7
2016,3,10,8,759.3,765.8,90.0,6.0,7.7,9.3
2016,3,10,11,767.3,768.0,90.0,7.0,7.1,8.7
2016,3,10,14,760.3,766.9,85.0,4.0,7.5,9.9
2016,3,10,17,766.0,766.6,74.0,5.0,4.9,9.3
2016,3,10,20,761.9,768.5,82.0,5.0,4.7,7.6
2016,3,10,23,768.9,769.6,81.0,5.0,4.0,7.1
2016,3,11,2,762.7,769.4,78.0,4.0,3.6,7.2
2016,3,11,5,768.0,768.7,75.0,3.0,2.8,7.0
2016,3,11,8,762.8,769.5,76.0,3.0,3.3,7.3
2016,3,11,11,769.5,770.2,71.0,3.0,3.5,8.5
2016,3,11,14,761.3,767.9,66.0,5.0,4.0,10.1
2016,3,11,17,766.6,767.2,70.0,2.0,4.1,9.3
2016,3,11,20,760.8,767.4,80.0,2.0,5.6,8.9
2016,3,11,23,767.1,767.7,78.0,1.0,5.5,9.2
2016,3,12,2,759.7,766.3,81.0,2.0,5.9,9.0
2016,3,12,5,764.5,765.1,82.0,1.0,6.0,8.9
2016,3,12,8,759.1,765.7,81.0,1.0,6.0,9.1
2016,3,12,11,764.8,765.4,79.0,2.0,6.8,10.3
2016,3,12,14,756.4,763.0,89.0,2.0,8.4,10.2
2016,3,12,17,761.4,762.0,90.0,2.0,8.9,10.5
2016,3,12,20,755.8,762.3,92.0,1.0,9.0,10.3
2016,3,12,23,761.9,762.5,94.0,1.0,9.7,10.7
2016,3,13,2,755.5,762.1,94.0,2.0,10.1,11.1
2016,3,13,5,760.7,761.3,95.0,3.0,10.5,11.3
2016,3,13,8,755.2,761.8,96.0,1.0,11.5,12.2
2016,3,13,11,761.2,761.8,96.0,1.0,12.7,13.4
2016,3,13,14,754.1,760.6,95.0,4.0,12.2,13.0
2016,3,13,17,759.9,760.5,94.0,1.0,12.7,13.7
2016,3,13,20,755.6,762.1,92.0,2.0,12.3,13.6
2016,3,13,23,763.3,763.9,86.0,3.0,11.1,13.4
2016,3,14,2,757.0,763.6,85.0,3.0,9.9,12.4
2016,3,14,5,762.8,763.4,88.0,2.0,8.8,10.8
2016,3,14,8,759.2,765.7,80.0,5.0,8.9,12.3
2016,3,14,11,765.4,766.0,65.0,3.0,8.9,15.5
2016,3,14,14,757.9,764.3,62.0,2.0,9.2,16.5
